instrument,datetime,field,value
ETH-USD,2024-05-11,$close,2911.60205078125
ETH-USD,2024-05-11,$volume,6795916454.0
ETH-USD,2024-05-11,$ma5,
ETH-USD,2024-05-11,$ma10,
ETH-USD,2024-05-11,$ma20,
ETH-USD,2024-05-11,$ma30,
ETH-USD,2024-05-11,$ma60,
ETH-USD,2024-05-11,$ma120,
ETH-USD,2024-05-11,$ema5,2965.468911550277
ETH-USD,2024-05-11,$ema10,3010.2835134826773
ETH-USD,2024-05-11,$ema20,3070.881943805654
ETH-USD,2024-05-11,$ema60,3166.38968648394
ETH-USD,2024-05-11,$ema12,3023.9255109681944
ETH-USD,2024-05-11,$ema26,3101.7602141720295
ETH-USD,2024-05-11,$macd,-77.83470320383503
ETH-USD,2024-05-11,$macd_signal,-68.13856445795093
ETH-USD,2024-05-11,$macd_hist,-9.696138745884099
ETH-USD,2024-05-11,$vwap,1782.6005070783074
ETH-USD,2024-05-12,$open,2911.658203125
ETH-USD,2024-05-12,$high,2953.04736328125
ETH-USD,2024-05-12,$low,2902.201904296875
ETH-USD,2024-05-12,$close,2928.701904296875
ETH-USD,2024-05-12,$volume,5908941395.0
ETH-USD,2024-05-12,$ma5,
ETH-USD,2024-05-12,$ma10,
ETH-USD,2024-05-12,$ma20,
ETH-USD,2024-05-12,$ma30,
ETH-USD,2024-05-12,$ma60,
ETH-USD,2024-05-12,$ma120,
ETH-USD,2024-05-12,$ema5,2953.21324246581
ETH-USD,2024-05-12,$ema10,2995.450493630713
ETH-USD,2024-05-12,$ema20,3057.3409876619608
ETH-USD,2024-05-12,$ema60,3158.5966444450196
ETH-USD,2024-05-12,$ema12,3009.275725326453
ETH-USD,2024-05-12,$ema26,3088.941080107203
ETH-USD,2024-05-12,$macd,-79.66535478075002
ETH-USD,2024-05-12,$macd_signal,-70.44392252251076
ETH-USD,2024-05-12,$macd_hist,-9.221432258239261
ETH-USD,2024-05-12,$vwap,1782.833054167314
ETH-USD,2024-05-13,$open,2928.81396484375
ETH-USD,2024-05-13,$high,2994.869140625
ETH-USD,2024-05-13,$low,2865.134521484375
ETH-USD,2024-05-13,$close,2949.359619140625
ETH-USD,2024-05-13,$volume,13352264795.0
ETH-USD,2024-05-13,$ma5,
ETH-USD,2024-05-13,$ma10,
ETH-USD,2024-05-13,$ma20,
ETH-USD,2024-05-13,$ma30,
ETH-USD,2024-05-13,$ma60,
ETH-USD,2024-05-13,$ma120,
ETH-USD,2024-05-13,$ema5,2951.928701357415
ETH-USD,2024-05-13,$ema10,2987.070334632515
ETH-USD,2024-05-13,$ema20,3047.0570478027857
ETH-USD,2024-05-13,$ema60,3151.7364141071703
ETH-USD,2024-05-13,$ema12,3000.0578628363255
ETH-USD,2024-05-13,$ema26,3078.601712628197
ETH-USD,2024-05-13,$macd,-78.54384979187171
ETH-USD,2024-05-13,$macd_signal,-72.06390797638295
ETH-USD,2024-05-13,$macd_hist,-6.479941815488758
ETH-USD,2024-05-13,$vwap,1783.3620709369989
ETH-USD,2024-05-14,$open,2949.213134765625
ETH-USD,2024-05-14,$high,2959.546630859375
ETH-USD,2024-05-14,$low,2863.5458984375
ETH-USD,2024-05-14,$close,2881.157958984375
ETH-USD,2024-05-14,$volume,12444516140.0
ETH-USD,2024-05-14,$ma5,
ETH-USD,2024-05-14,$ma10,
ETH-USD,2024-05-14,$ma20,
ETH-USD,2024-05-14,$ma30,
ETH-USD,2024-05-14,$ma60,
ETH-USD,2024-05-14,$ma120,
ETH-USD,2024-05-14,$ema5,2928.338453899735
ETH-USD,2024-05-14,$ema10,2967.8135390601255
ETH-USD,2024-05-14,$ema20,3031.2571345819847
ETH-USD,2024-05-14,$ema60,3142.8649893490456
ETH-USD,2024-05-14,$ema12,2981.7655699360253
ETH-USD,2024-05-14,$ema26,3063.9762493953217
ETH-USD,2024-05-14,$macd,-82.21067945929644
ETH-USD,2024-05-14,$macd_signal,-74.09326227296566
ETH-USD,2024-05-14,$macd_hist,-8.117417186330783
ETH-USD,2024-05-14,$vwap,1783.839717572938
ETH-USD,2024-05-15,$open,2881.224609375
ETH-USD,2024-05-15,$high,3041.602294921875
ETH-USD,2024-05-15,$low,2864.7353515625
ETH-USD,2024-05-15,$close,3037.056640625
ETH-USD,2024-05-15,$volume,14666902956.0
ETH-USD,2024-05-15,$ma5,
ETH-USD,2024-05-15,$ma10,
ETH-USD,2024-05-15,$ma20,
ETH-USD,2024-05-15,$ma30,
ETH-USD,2024-05-15,$ma60,
ETH-USD,2024-05-15,$ma120,
ETH-USD,2024-05-15,$ema5,2964.577849474824
ETH-USD,2024-05-15,$ema10,2980.4031938901026
ETH-USD,2024-05-15,$ema20,3031.8094684908433
ETH-USD,2024-05-15,$ema60,3139.395863161372
ETH-USD,2024-05-15,$ema12,2990.2718885035597
ETH-USD,2024-05-15,$ema26,3061.9822043012236
ETH-USD,2024-05-15,$macd,-71.71031579766395
ETH-USD,2024-05-15,$macd_signal,-73.61667297790532
ETH-USD,2024-05-15,$macd_hist,1.906357180241372
ETH-USD,2024-05-15,$vwap,1784.442256921619
ETH-USD,2024-05-16,$open,3036.01416015625
ETH-USD,2024-05-16,$high,3041.80712890625
ETH-USD,2024-05-16,$low,2925.08740234375
ETH-USD,2024-05-16,$close,2945.131103515625
ETH-USD,2024-05-16,$volume,13035465176.0
ETH-USD,2024-05-16,$ma5,
ETH-USD,2024-05-16,$ma10,
ETH-USD,2024-05-16,$ma20,
ETH-USD,2024-05-16,$ma30,
ETH-USD,2024-05-16,$ma60,
ETH-USD,2024-05-16,$ma120,
ETH-USD,2024-05-16,$ema5,2958.0956008217577
ETH-USD,2024-05-16,$ema10,2973.990086549288
ETH-USD,2024-05-16,$ema20,3023.554386112251
ETH-USD,2024-05-16,$ema60,3133.026526779544
ETH-USD,2024-05-16,$ema12,2983.3271523515696
ETH-USD,2024-05-16,$ema26,3053.3265672059943
ETH-USD,2024-05-16,$macd,-69.99941485442469
ETH-USD,2024-05-16,$macd_signal,-72.8932213532092
ETH-USD,2024-05-16,$macd_hist,2.893806498784514
ETH-USD,2024-05-16,$vwap,1784.9725907529785
ETH-USD,2024-05-17,$open,2945.136962890625
ETH-USD,2024-05-17,$high,3120.3017578125
ETH-USD,2024-05-17,$low,2934.112548828125
ETH-USD,2024-05-17,$close,3094.11865234375
ETH-USD,2024-05-17,$volume,14449438097.0
ETH-USD,2024-05-17,$ma5,
ETH-USD,2024-05-17,$ma10,
ETH-USD,2024-05-17,$ma20,
ETH-USD,2024-05-17,$ma30,
ETH-USD,2024-05-17,$ma60,
ETH-USD,2024-05-17,$ma120,
ETH-USD,2024-05-17,$ema5,3003.436617995755
ETH-USD,2024-05-17,$ema10,2995.8316439664627
ETH-USD,2024-05-17,$ema20,3030.274792420013
ETH-USD,2024-05-17,$ema60,3131.7508587652555
ETH-USD,2024-05-17,$ema12,3000.3719985042126
ETH-USD,2024-05-17,$ema26,3056.3482031421245
ETH-USD,2024-05-17,$macd,-55.976204637911906
ETH-USD,2024-05-17,$macd_signal,-69.50981801014974
ETH-USD,2024-05-17,$macd_hist,13.533613372237838
ETH-USD,2024-05-17,$vwap,1785.5989458615848
ETH-USD,2024-05-18,$open,3094.553466796875
ETH-USD,2024-05-18,$high,3146.79052734375
ETH-USD,2024-05-18,$low,3087.704345703125
ETH-USD,2024-05-18,$close,3122.948974609375
ETH-USD,2024-05-18,$volume,9407051320.0
ETH-USD,2024-05-18,$ma5,
ETH-USD,2024-05-18,$ma10,
ETH-USD,2024-05-18,$ma20,
ETH-USD,2024-05-18,$ma30,
ETH-USD,2024-05-18,$ma60,
ETH-USD,2024-05-18,$ma120,
ETH-USD,2024-05-18,$ema5,3043.2740702002952
ETH-USD,2024-05-18,$ema10,3018.9438859015377
ETH-USD,2024-05-18,$ema20,3039.1009050094763
ETH-USD,2024-05-18,$ema60,3131.462272399489
ETH-USD,2024-05-18,$ema12,3019.229994828084
ETH-USD,2024-05-18,$ema26,3061.28159362118
ETH-USD,2024-05-18,$macd,-42.05159879309622
ETH-USD,2024-05-18,$macd_signal,-64.01817416673904
ETH-USD,2024-05-18,$macd_hist,21.966575373642826
ETH-USD,2024-05-18,$vwap,1786.0288386028774
ETH-USD,2024-05-19,$open,3122.82470703125
ETH-USD,2024-05-19,$high,3137.1484375
ETH-USD,2024-05-19,$low,3056.75439453125
ETH-USD,2024-05-19,$close,3071.843017578125
ETH-USD,2024-05-19,$volume,8747800800.0
ETH-USD,2024-05-19,$ma5,
ETH-USD,2024-05-19,$ma10,
ETH-USD,2024-05-19,$ma20,
ETH-USD,2024-05-19,$ma30,
ETH-USD,2024-05-19,$ma60,
ETH-USD,2024-05-19,$ma120,
ETH-USD,2024-05-19,$ema5,3052.797052659572
ETH-USD,2024-05-19,$ema10,3028.561909842735
ETH-USD,2024-05-19,$ema20,3042.2192014445855
ETH-USD,2024-05-19,$ema60,3129.5075427332144
ETH-USD,2024-05-19,$ema12,3027.3243060203977
ETH-USD,2024-05-19,$ema26,3062.0639213216946
ETH-USD,2024-05-19,$macd,-34.73961530129691
ETH-USD,2024-05-19,$macd_signal,-58.16246239365062
ETH-USD,2024-05-19,$macd_hist,23.422847092353713
ETH-USD,2024-05-19,$vwap,1786.419195425006
ETH-USD,2024-05-20,$open,3071.85888671875
ETH-USD,2024-05-20,$high,3690.805908203125
ETH-USD,2024-05-20,$low,3050.2978515625
ETH-USD,2024-05-20,$close,3663.85546875
ETH-USD,2024-05-20,$volume,31228143948.0
ETH-USD,2024-05-20,$ma5,
ETH-USD,2024-05-20,$ma10,
ETH-USD,2024-05-20,$ma20,
ETH-USD,2024-05-20,$ma30,
ETH-USD,2024-05-20,$ma60,
ETH-USD,2024-05-20,$ma120,
ETH-USD,2024-05-20,$ema5,3256.483191356381
ETH-USD,2024-05-20,$ema10,3144.069829644056
ETH-USD,2024-05-20,$ema20,3101.4226554736724
ETH-USD,2024-05-20,$ema60,3147.027146864912
ETH-USD,2024-05-20,$ema12,3125.2521772095674
ETH-USD,2024-05-20,$ema26,3106.6410729830504
ETH-USD,2024-05-20,$macd,18.611104226517
ETH-USD,2024-05-20,$macd_signal,-42.8077490696171
ETH-USD,2024-05-20,$macd_hist,61.4188532961341
ETH-USD,2024-05-20,$vwap,1788.2166153888995
ETH-USD,2024-05-21,$open,3663.01123046875
ETH-USD,2024-05-21,$high,3837.372802734375
ETH-USD,2024-05-21,$low,3628.096435546875
ETH-USD,2024-05-21,$close,3789.312744140625
ETH-USD,2024-05-21,$volume,37643853967.0
ETH-USD,2024-05-21,$ma5,
ETH-USD,2024-05-21,$ma10,
ETH-USD,2024-05-21,$ma20,
ETH-USD,2024-05-21,$ma30,
ETH-USD,2024-05-21,$ma60,
ETH-USD,2024-05-21,$ma120,
ETH-USD,2024-05-21,$ema5,3434.0930422844626
ETH-USD,2024-05-21,$ema10,3261.3867231888867
ETH-USD,2024-05-21,$ema20,3166.9359972514776
ETH-USD,2024-05-21,$ema60,3168.085691037886
ETH-USD,2024-05-21,$ema12,3227.415341352807
ETH-USD,2024-05-21,$ema26,3157.2093449206486
ETH-USD,2024-05-21,$macd,70.20599643215837
ETH-USD,2024-05-21,$macd_signal,-20.20499996926201
ETH-USD,2024-05-21,$macd_hist,90.41099640142038
ETH-USD,2024-05-21,$vwap,1790.7426646960503
ETH-USD,2024-05-22,$open,3789.372802734375
ETH-USD,2024-05-22,$high,3810.948486328125
ETH-USD,2024-05-22,$low,3655.0751953125
ETH-USD,2024-05-22,$close,3737.2177734375
ETH-USD,2024-05-22,$volume,25155809461.0
ETH-USD,2024-05-22,$ma5,
ETH-USD,2024-05-22,$ma10,
ETH-USD,2024-05-22,$ma20,
ETH-USD,2024-05-22,$ma30,
ETH-USD,2024-05-22,$ma60,
ETH-USD,2024-05-22,$ma120,
ETH-USD,2024-05-22,$ema5,3535.1346193354752
ETH-USD,2024-05-22,$ema10,3347.901459597725
ETH-USD,2024-05-22,$ema20,3221.248547364432
ETH-USD,2024-05-22,$ema60,3186.745759313283
ETH-USD,2024-05-22,$ema12,3305.846484750452
ETH-USD,2024-05-22,$ema26,3200.172932218193
ETH-USD,2024-05-22,$macd,105.67355253225878
ETH-USD,2024-05-22,$macd_signal,4.970710531042149
ETH-USD,2024-05-22,$macd_hist,100.70284200121664
ETH-USD,2024-05-22,$vwap,1792.4123391924136
ETH-USD,2024-05-23,$open,3737.178466796875
ETH-USD,2024-05-23,$high,3943.553955078125
ETH-USD,2024-05-23,$low,3552.642578125
ETH-USD,2024-05-23,$close,3776.92724609375
ETH-USD,2024-05-23,$volume,45623656317.0
ETH-USD,2024-05-23,$ma5,
ETH-USD,2024-05-23,$ma10,
ETH-USD,2024-05-23,$ma20,
ETH-USD,2024-05-23,$ma30,
ETH-USD,2024-05-23,$ma60,
ETH-USD,2024-05-23,$ma120,
ETH-USD,2024-05-23,$ema5,3615.732161588234
ETH-USD,2024-05-23,$ema10,3425.9061480515475
ETH-USD,2024-05-23,$ema20,3274.1703281957957
ETH-USD,2024-05-23,$ema60,3206.09597199461
ETH-USD,2024-05-23,$ema12,3378.3204480340364
ETH-USD,2024-05-23,$ema26,3242.895473986753
ETH-USD,2024-05-23,$macd,135.42497404728329
ETH-USD,2024-05-23,$macd_signal,31.06156323429038
ETH-USD,2024-05-23,$macd_hist,104.36341081299291
ETH-USD,2024-05-23,$vwap,1795.4694599918068
ETH-USD,2024-05-24,$open,3776.992431640625
ETH-USD,2024-05-24,$high,3825.12255859375
ETH-USD,2024-05-24,$low,3631.990234375
ETH-USD,2024-05-24,$close,3726.9345703125
ETH-USD,2024-05-24,$volume,22257061429.0
ETH-USD,2024-05-24,$ma5,
ETH-USD,2024-05-24,$ma10,
ETH-USD,2024-05-24,$ma20,
ETH-USD,2024-05-24,$ma30,
ETH-USD,2024-05-24,$ma60,
ETH-USD,2024-05-24,$ma120,
ETH-USD,2024-05-24,$ema5,3652.7996311629895
ETH-USD,2024-05-24,$ema10,3480.6385884626297
ETH-USD,2024-05-24,$ema20,3317.2907322069104
ETH-USD,2024-05-24,$ema60,3223.172647349295
ETH-USD,2024-05-24,$ema12,3431.953389923031
ETH-USD,2024-05-24,$ema26,3278.750221862734
ETH-USD,2024-05-24,$macd,153.20316806029678
ETH-USD,2024-05-24,$macd_signal,55.48988419949166
ETH-USD,2024-05-24,$macd_hist,97.71328386080512
ETH-USD,2024-05-24,$vwap,1796.934882735728
ETH-USD,2024-05-25,$open,3726.9755859375
ETH-USD,2024-05-25,$high,3776.006591796875
ETH-USD,2024-05-25,$low,3710.5283203125
ETH-USD,2024-05-25,$close,3749.236572265625
ETH-USD,2024-05-25,$volume,10000027764.0
ETH-USD,2024-05-25,$ma5,
ETH-USD,2024-05-25,$ma10,
ETH-USD,2024-05-25,$ma20,
ETH-USD,2024-05-25,$ma30,
ETH-USD,2024-05-25,$ma60,
ETH-USD,2024-05-25,$ma120,
ETH-USD,2024-05-25,$ema5,3684.9452781972013
ETH-USD,2024-05-25,$ema10,3529.47458551772
ETH-USD,2024-05-25,$ema20,3358.428431260121
ETH-USD,2024-05-25,$ema60,3240.420644887535
ETH-USD,2024-05-25,$ema12,3480.766187206507
ETH-USD,2024-05-25,$ema26,3313.6010626333186
ETH-USD,2024-05-25,$macd,167.16512457318822
ETH-USD,2024-05-25,$macd_signal,77.82493227423097
ETH-USD,2024-05-25,$macd_hist,89.34019229895725
ETH-USD,2024-05-25,$vwap,1797.5984412939847
ETH-USD,2024-05-26,$open,3749.179931640625
ETH-USD,2024-05-26,$high,3879.470703125
ETH-USD,2024-05-26,$low,3732.02294921875
ETH-USD,2024-05-26,$close,3825.8974609375
ETH-USD,2024-05-26,$volume,14650794791.0
ETH-USD,2024-05-26,$ma5,
ETH-USD,2024-05-26,$ma10,
ETH-USD,2024-05-26,$ma20,
ETH-USD,2024-05-26,$ma30,
ETH-USD,2024-05-26,$ma60,
ETH-USD,2024-05-26,$ma120,
ETH-USD,2024-05-26,$ema5,3731.9293391106344
ETH-USD,2024-05-26,$ema10,3583.3696537758615
ETH-USD,2024-05-26,$ema20,3402.9492912293954
ETH-USD,2024-05-26,$ema60,3259.6166060695014
ETH-USD,2024-05-26,$ema12,3533.863306242044
ETH-USD,2024-05-26,$ema26,3351.548943989184
ETH-USD,2024-05-26,$macd,182.31436225286006
ETH-USD,2024-05-26,$macd_signal,98.7228182699568
ETH-USD,2024-05-26,$macd_hist,83.59154398290326
ETH-USD,2024-05-26,$vwap,1798.6033064785142
ETH-USD,2024-05-27,$open,3826.127197265625
ETH-USD,2024-05-27,$high,3973.556396484375
ETH-USD,2024-05-27,$low,3821.930419921875
ETH-USD,2024-05-27,$close,3892.0068359375
ETH-USD,2024-05-27,$volume,18949181813.0
ETH-USD,2024-05-27,$ma5,
ETH-USD,2024-05-27,$ma10,
ETH-USD,2024-05-27,$ma20,
ETH-USD,2024-05-27,$ma30,
ETH-USD,2024-05-27,$ma60,
ETH-USD,2024-05-27,$ma120,
ETH-USD,2024-05-27,$ema5,3785.2885047195896
ETH-USD,2024-05-27,$ema10,3639.4855050779775
ETH-USD,2024-05-27,$ema20,3449.526200249215
ETH-USD,2024-05-27,$ema60,3280.3507119668125
ETH-USD,2024-05-27,$ema12,3588.9623108105757
ETH-USD,2024-05-27,$ema26,3391.5828619112813
ETH-USD,2024-05-27,$macd,197.3794488992944
ETH-USD,2024-05-27,$macd_signal,118.45414439582433
ETH-USD,2024-05-27,$macd_hist,78.92530450347007
ETH-USD,2024-05-27,$vwap,1799.9552440772802
ETH-USD,2024-05-28,$open,3892.096923828125
ETH-USD,2024-05-28,$high,3924.895751953125
ETH-USD,2024-05-28,$low,3771.2138671875
ETH-USD,2024-05-28,$close,3840.25634765625
ETH-USD,2024-05-28,$volume,19846044324.0
ETH-USD,2024-05-28,$ma5,
ETH-USD,2024-05-28,$ma10,
ETH-USD,2024-05-28,$ma20,
ETH-USD,2024-05-28,$ma30,
ETH-USD,2024-05-28,$ma60,
ETH-USD,2024-05-28,$ma120,
ETH-USD,2024-05-28,$ema5,3803.61111903181
ETH-USD,2024-05-28,$ema10,3675.989294637663
ETH-USD,2024-05-28,$ema20,3486.738595240361
ETH-USD,2024-05-28,$ema60,3298.7082737926958
ETH-USD,2024-05-28,$ema12,3627.6229318637565
ETH-USD,2024-05-28,$ema26,3424.8179349294273
ETH-USD,2024-05-28,$macd,202.8049969343292
ETH-USD,2024-05-28,$macd_signal,135.3243149035253
ETH-USD,2024-05-28,$macd_hist,67.4806820308039
ETH-USD,2024-05-28,$vwap,1801.335313396524
ETH-USD,2024-05-29,$open,3840.235107421875
ETH-USD,2024-05-29,$high,3880.6484375
ETH-USD,2024-05-29,$low,3742.041259765625
ETH-USD,2024-05-29,$close,3763.196533203125
ETH-USD,2024-05-29,$volume,17411416736.0
ETH-USD,2024-05-29,$ma5,
ETH-USD,2024-05-29,$ma10,
ETH-USD,2024-05-29,$ma20,
ETH-USD,2024-05-29,$ma30,
ETH-USD,2024-05-29,$ma60,
ETH-USD,2024-05-29,$ma120,
ETH-USD,2024-05-29,$ema5,3790.1395904222486
ETH-USD,2024-05-29,$ema10,3691.8451561950196
ETH-USD,2024-05-29,$ema20,3513.067922665386
ETH-USD,2024-05-29,$ema60,3313.937397052054
ETH-USD,2024-05-29,$ema12,3648.4804089928903
ETH-USD,2024-05-29,$ema26,3449.8830162830345
ETH-USD,2024-05-29,$macd,198.59739270985574
ETH-USD,2024-05-29,$macd_signal,147.9789304647914
ETH-USD,2024-05-29,$macd_hist,50.618462245064336
ETH-USD,2024-05-29,$vwap,1802.514876083873
ETH-USD,2024-05-30,$open,3763.357666015625
ETH-USD,2024-05-30,$high,3823.643310546875
ETH-USD,2024-05-30,$low,3702.263671875
ETH-USD,2024-05-30,$close,3746.849609375
ETH-USD,2024-05-30,$volume,15065849797.0
ETH-USD,2024-05-30,$ma5,
ETH-USD,2024-05-30,$ma10,
ETH-USD,2024-05-30,$ma20,
ETH-USD,2024-05-30,$ma30,
ETH-USD,2024-05-30,$ma60,
ETH-USD,2024-05-30,$ma120,
ETH-USD,2024-05-30,$ema5,3775.7095967398327
ETH-USD,2024-05-30,$ema10,3701.845965864107
ETH-USD,2024-05-30,$ema20,3535.3328452091587
ETH-USD,2024-05-30,$ema60,3328.1312400790357
ETH-USD,2024-05-30,$ema12,3663.6141321285995
ETH-USD,2024-05-30,$ema26,3471.880541697254
ETH-USD,2024-05-30,$macd,191.73359043134542
ETH-USD,2024-05-30,$macd_signal,156.72986245810222
ETH-USD,2024-05-30,$macd_hist,35.0037279732432
ETH-USD,2024-05-30,$vwap,1803.5151162622155
ETH-USD,2024-05-31,$open,3746.861572265625
ETH-USD,2024-05-31,$high,3843.857666015625
ETH-USD,2024-05-31,$low,3723.835205078125
ETH-USD,2024-05-31,$close,3760.026611328125
ETH-USD,2024-05-31,$volume,15290700646.0
ETH-USD,2024-05-31,$ma5,
ETH-USD,2024-05-31,$ma10,
ETH-USD,2024-05-31,$ma20,
ETH-USD,2024-05-31,$ma30,
ETH-USD,2024-05-31,$ma60,
ETH-USD,2024-05-31,$ma120,
ETH-USD,2024-05-31,$ema5,3770.4819349359304
ETH-USD,2024-05-31,$ema10,3712.4242650393826
ETH-USD,2024-05-31,$ema20,3556.7322515062033
ETH-USD,2024-05-31,$ema60,3342.2917440544156
ETH-USD,2024-05-31,$ema12,3678.446821236219
ETH-USD,2024-05-31,$ema26,3493.2246950032445
ETH-USD,2024-05-31,$macd,185.22212623297446
ETH-USD,2024-05-31,$macd_signal,162.42831521307667
ETH-USD,2024-05-31,$macd_hist,22.793811019897788
ETH-USD,2024-05-31,$vwap,1804.5387468108245
ETH-USD,2024-06-01,$open,3759.88427734375
ETH-USD,2024-06-01,$high,3829.294677734375
ETH-USD,2024-06-01,$low,3749.840087890625
ETH-USD,2024-06-01,$close,3813.198974609375
ETH-USD,2024-06-01,$volume,8661024535.0
ETH-USD,2024-06-01,$ma5,
ETH-USD,2024-06-01,$ma10,
ETH-USD,2024-06-01,$ma20,
ETH-USD,2024-06-01,$ma30,
ETH-USD,2024-06-01,$ma60,
ETH-USD,2024-06-01,$ma120,
ETH-USD,2024-06-01,$ema5,3784.7209481604123
ETH-USD,2024-06-01,$ema10,3730.7469395066537
ETH-USD,2024-06-01,$ema20,3581.1576537065052
ETH-USD,2024-06-01,$ema60,3357.731325384086
ETH-USD,2024-06-01,$ema12,3699.177921755166
ETH-USD,2024-06-01,$ema26,3516.9264934925877
ETH-USD,2024-06-01,$macd,182.25142826257843
ETH-USD,2024-06-01,$macd_signal,166.39293782297705
ETH-USD,2024-06-01,$macd_hist,15.858490439601383
ETH-USD,2024-06-01,$vwap,1805.1244143537115
ETH-USD,2024-06-02,$open,3813.275634765625
ETH-USD,2024-06-02,$high,3834.911865234375
ETH-USD,2024-06-02,$low,3752.41455078125
ETH-USD,2024-06-02,$close,3780.89599609375
ETH-USD,2024-06-02,$volume,11126903059.0
ETH-USD,2024-06-02,$ma5,
ETH-USD,2024-06-02,$ma10,
ETH-USD,2024-06-02,$ma20,
ETH-USD,2024-06-02,$ma30,
ETH-USD,2024-06-02,$ma60,
ETH-USD,2024-06-02,$ma120,
ETH-USD,2024-06-02,$ema5,3783.445964138192
ETH-USD,2024-06-02,$ema10,3739.8649497952165
ETH-USD,2024-06-02,$ema20,3600.180352981481
ETH-USD,2024-06-02,$ema60,3371.6055768827637
ETH-USD,2024-06-02,$ema12,3711.749933191871
ETH-USD,2024-06-02,$ema26,3536.4797899815626
ETH-USD,2024-06-02,$macd,175.27014321030856
ETH-USD,2024-06-02,$macd_signal,168.16837890044337
ETH-USD,2024-06-02,$macd_hist,7.101764309865189
ETH-USD,2024-06-02,$vwap,1805.873288957153
ETH-USD,2024-06-03,$open,3780.854248046875
ETH-USD,2024-06-03,$high,3848.60302734375
ETH-USD,2024-06-03,$low,3758.919921875
ETH-USD,2024-06-03,$close,3766.38916015625
ETH-USD,2024-06-03,$volume,14082454300.0
ETH-USD,2024-06-03,$ma5,
ETH-USD,2024-06-03,$ma10,
ETH-USD,2024-06-03,$ma20,
ETH-USD,2024-06-03,$ma30,
ETH-USD,2024-06-03,$ma60,
ETH-USD,2024-06-03,$ma120,
ETH-USD,2024-06-03,$ema5,3777.760362810878
ETH-USD,2024-06-03,$ema10,3744.6875334972224
ETH-USD,2024-06-03,$ema20,3616.009763188602
ETH-USD,2024-06-03,$ema60,3384.5493009245174
ETH-USD,2024-06-03,$ema12,3720.1559681094677
ETH-USD,2024-06-03,$ema26,3553.510113698206
ETH-USD,2024-06-03,$macd,166.64585441126155
ETH-USD,2024-06-03,$macd_signal,167.86387400260702
ETH-USD,2024-06-03,$macd_hist,-1.2180195913454668
ETH-USD,2024-06-03,$vwap,1806.8211766336615
ETH-USD,2024-06-04,$open,3766.476318359375
ETH-USD,2024-06-04,$high,3831.364990234375
ETH-USD,2024-06-04,$low,3738.13427734375
ETH-USD,2024-06-04,$close,3812.515869140625
ETH-USD,2024-06-04,$volume,13331489271.0
ETH-USD,2024-06-04,$ma5,
ETH-USD,2024-06-04,$ma10,
ETH-USD,2024-06-04,$ma20,
ETH-USD,2024-06-04,$ma30,
ETH-USD,2024-06-04,$ma60,
ETH-USD,2024-06-04,$ma120,
ETH-USD,2024-06-04,$ema5,3789.3455315874608
ETH-USD,2024-06-04,$ema10,3757.019958159659
ETH-USD,2024-06-04,$ema20,3634.724630422128
ETH-USD,2024-06-04,$ema60,3398.580991685701
ETH-USD,2024-06-04,$ema12,3734.365183652723
ETH-USD,2024-06-04,$ema26,3572.6957252124594
ETH-USD,2024-06-04,$macd,161.6694584402635
ETH-USD,2024-06-04,$macd_signal,166.62499089013832
ETH-USD,2024-06-04,$macd_hist,-4.955532449874823
ETH-USD,2024-06-04,$vwap,1807.7189035841884
ETH-USD,2024-06-05,$open,3812.560791015625
ETH-USD,2024-06-05,$high,3887.48583984375
ETH-USD,2024-06-05,$low,3778.65576171875
ETH-USD,2024-06-05,$close,3864.260986328125
ETH-USD,2024-06-05,$volume,15480034434.0
ETH-USD,2024-06-05,$ma5,
ETH-USD,2024-06-05,$ma10,
ETH-USD,2024-06-05,$ma20,
ETH-USD,2024-06-05,$ma30,
ETH-USD,2024-06-05,$ma60,
ETH-USD,2024-06-05,$ma120,
ETH-USD,2024-06-05,$ema5,3814.317349834349
ETH-USD,2024-06-05,$ema10,3776.518326917562
ETH-USD,2024-06-05,$ema20,3656.5852357465087
ETH-USD,2024-06-05,$ema60,3413.849188231354
ETH-USD,2024-06-05,$ema12,3754.3491532950925
ETH-USD,2024-06-05,$ema26,3594.2931519617678
ETH-USD,2024-06-05,$macd,160.05600133332473
ETH-USD,2024-06-05,$macd_signal,165.3111929787756
ETH-USD,2024-06-05,$macd_hist,-5.2551916454508785
ETH-USD,2024-06-05,$vwap,1808.7862265622434
ETH-USD,2024-06-06,$open,3864.263427734375
ETH-USD,2024-06-06,$high,3878.05224609375
ETH-USD,2024-06-06,$low,3761.775390625
ETH-USD,2024-06-06,$close,3811.60595703125
ETH-USD,2024-06-06,$volume,13606583873.0
ETH-USD,2024-06-06,$ma5,
ETH-USD,2024-06-06,$ma10,
ETH-USD,2024-06-06,$ma20,
ETH-USD,2024-06-06,$ma30,
ETH-USD,2024-06-06,$ma60,
ETH-USD,2024-06-06,$ma120,
ETH-USD,2024-06-06,$ema5,3813.4135522333163
ETH-USD,2024-06-06,$ema10,3782.897896029141
ETH-USD,2024-06-06,$ema20,3671.3491139641033
ETH-USD,2024-06-06,$ema60,3426.890393765777
ETH-USD,2024-06-06,$ema12,3763.1578923314246
ETH-USD,2024-06-06,$ema26,3610.3903967817296
ETH-USD,2024-06-06,$macd,152.767495549695
ETH-USD,2024-06-06,$macd_signal,162.8024534929595
